CloudProvider,InstanceName,Size,Normalized_CPU Utilization (Average),Normalized_Network In (Sum),Normalized_Network Out (Sum),Normalized_Disk Read Bytes (Sum),Normalized_Disk Write Bytes (Sum),Normalized_HourlyUSD,Normalized_MonthlyUSD
AWS,aws-instance2,t3.small,0.0015822314797509713,3.806324556717318e-05,0.00011574894110073582,0.05639946943452949,0.02606198626152435,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3663812071694385,5.905754704317072e-05,0.00015207681761153966,0.09200008399893118,0.006841825266542994,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.4159273173313172,0.00014017932804396576,0.000343956498072948,0.09390283382944671,0.01361178375986455,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3944645534957612,0.00012420303262298646,0.0003045397448163087,0.08587620378288321,0.014811063723047283,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.39934620421768646,0.00040865968912886857,0.0015210535614669138,0.0844844128246905,0.018098028069029673,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3674073713512771,0.00018146827238801802,0.000639296762146225,0.08597153193070464,0.016258516094681697,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.30013481269553727,0.00018421693120493612,0.00044056783324839904,0.09092859561741844,0.01830857859641288,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.4721676496022914,0.002462623385306625,0.00042248783186109046,0.09242206993328733,0.012993992870740151,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.19487173506797512,0.0004679921020537311,0.0014389465170979946,0.09026511170858136,0.03136139122816945,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.39302747360847073,0.0001597652258286499,0.0003810817748306387,0.0899232014183952,0.013790652703190099,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.4216380855213709,0.0001318674746463597,0.000313529383389107,0.09149420929449219,0.013127979569984011,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.26318946982385194,0.002801187731366368,0.0015681841129013324,0.08910083726318908,0.0218681365718914,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.46959392880379897,0.00034437060385812565,0.0012247983855314193,0.08148602481521414,0.02164702551648897,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.2751289834518818,0.00017635485834100758,0.00045935290432769167,0.08304305122963064,0.019437895061468275,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3752736704195178,0.00024336307138352812,0.0006449792881161452,0.08076788610162611,0.019338230078286882,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.33053986585189543,0.0001954273702640194,0.0005134418221270493,0.08219399519303454,0.01742215427579956,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.41368440929182027,0.0012073608792349854,0.004926380693701115,0.08027472181689664,0.018127069521082527,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.261678365193952,0.002572712849971337,0.0007336334081963461,0.09169122079998979,0.03164190525367999,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3899881885855538,0.0024741268631982556,0.0004568431919717004,0.10020847304734085,0.017987142524827856,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.43641877164192616,0.0001562374017437955,0.00041666261321541165,0.09816972172593343,0.014993892864380036,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.21167595389137298,0.00023141662781479076,0.0006368793803451364,0.0995068578793752,0.03242602445910712,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.38542066251398643,0.0002470817114523669,0.0006205620531877883,0.0972838054721797,0.02855229077505679,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.04908678576623604,6.997267565084959e-05,0.0002168508987191813,0.09838198573508246,0.015131179728629903,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3790172067619866,0.0001504175142322714,0.00037340155140009674,0.09674742576043785,0.016349600648847475,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3452904427986193,0.002406916476077466,0.0004050037822372447,0.09816209547410772,0.01795150074276299,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.39637458493646216,0.00016544200135218566,0.0004224122886798064,0.09712746730975258,0.01639910312393757,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.38223684740325525,0.00016202775821017916,0.0004094776173066205,0.09607758664174601,0.01883660499737391,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.2710033283947629,0.00022708465065457358,0.000555670460464816,0.09749225635541588,0.02358158224300993,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.4041680441922125,0.00017299967728928194,0.00044588943068551767,0.09516370746463135,0.015358891114044348,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.46016242972678695,0.0001341981555935977,0.00033155902265555955,0.09490187281861517,0.01345205577357384,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.33899103664269553,0.00022251869675208978,0.0006503932161081665,0.09650211466004407,0.018455765955680766,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.4603163812931504,0.0024319269996925636,0.0004887056270999377,0.09430321205029667,0.014166211480873629,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.41738765278348683,0.00014127651995187604,0.0003641601022230184,0.08692481340891883,0.014849345637116958,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.37822221540141626,0.002291936216013725,0.00045717054575726454,0.08848056878136439,0.01562686451253207,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.31489382141575745,0.0001876220878715148,0.00045537429678006676,0.08646723829937601,0.017162761306327455,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.06737744536482065,0.00257912335838567,0.0012838395785482847,0.08596517672084988,0.04297995214831563,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.2271538290658779,0.00020434574589643298,0.0005244627329077067,0.08711038553667785,0.025514818903528486,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.33626143013969867,0.00019532287579659938,0.0005037555075490762,0.0853525344908509,0.017887477541646463,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.22932573679394808,0.002456524088675695,0.0009035803850249609,0.08675449378481123,0.023407993563693993,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.40876099927907295,0.0003472169422858929,0.0009826237337084728,0.08432807466226337,0.03085382585024566,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.36094571643948514,0.0001631431230689451,0.0003846658790982249,0.08394421998703579,0.01402826458362256,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3925229594659035,0.00013222184718804502,0.0003167945275579385,0.085642332060228,0.016162811309507513,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.3235281921655513,0.00018080950291950046,0.00044826484405255965,0.08357434677348868,0.019521719252620837,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.24457748259704526,0.0002083960423183875,0.0005063995188940169,0.08298077017305398,0.02280010316958761,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.361992688182929,0.00064099405096187,0.0016804748550366222,0.08477293935209666,0.015226224480802889,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.00931472941117804,0.0008002595206419893,0.002573378470440108,0.09007191332899661,0.13512658191715066,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.266371988776961,0.0024526441636680127,0.0006908591802159726,0.08817551870833584,0.020256996015959067,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.14892868813299764,0.7249307902475423,0.03450225802346017,0.11010353479120415,0.33645174553844437,0.4647160068846816,0.46471235460547
AWS,aws-instance5,t3.small,0.014599527565249472,0.0,0.0,0.0573629192485113,0.01222637449034306,0.4647160068846816,0.46471235460547
AWS,aws-instance1,t3.micro,0.3641550486363732,6.766243927332421e-05,0.00018520669944798666,0.09252248224899257,0.006686717511260692,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.42448755852955566,0.00013407548817532202,0.00034936203237816003,0.09448115792622998,0.012019124127965856,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.39689056651068755,0.00014652850274916084,0.00035447378764504533,0.08661213708406458,0.015842117775048837,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.39409348310511244,0.002451821837641794,0.00044716527108053667,0.08519746737039471,0.013743130327103606,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.3672529337984979,0.0001719115718567995,0.0005828492183534441,0.08673288607130504,0.01484670550511215,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.3015068694379653,0.00018367855753583727,0.0004323755949224876,0.09168359454816408,0.01922866460008747,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.46019866178912355,0.0019709973606651123,0.008163238137985144,0.09214116965770688,0.028066506486172645,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.19429971814953606,0.0006487539009772355,0.002486948677364381,0.0897236478289557,0.04499833306598915,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.40058556998211176,0.0027403469635204863,0.0014491112718240998,0.08938936379059526,0.015261206229866557,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.42292685878645053,0.00012751505291642992,0.0003054798377389543,0.09081928600791654,0.012650115677114283,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.26481406984355305,0.0022612193858299514,0.008333017241077571,0.0874446695750383,0.0423978030412561,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.47439373812681357,0.002515636154571433,0.0005869621248900185,0.07998746633146142,0.015486277483276195,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.2749582037984395,0.0001923993023276956,0.0005157249049391885,0.0813512943662932,0.018484807407733624,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.3766151234273415,0.0026515834566848877,0.0007915162724335234,0.07942566578030053,0.019863616347243103,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.3383959112682159,0.0001652920745076265,0.0003902308934528143,0.08069670775125279,0.01370352834703153,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.4173920140901144,0.0033257363281017603,0.0032285225132823586,0.07905325048281152,0.027834174869749793,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.27741250462236616,0.0002368935008789143,0.0006121431853180248,0.09084597788930654,0.035032577284976135,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.39452438920404487,0.0024632776115374286,0.00042476252098642037,0.09831080738470913,0.017100718204214535,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.43529138156902303,0.00014642400828174083,0.00037841258242527,0.096237737930086,0.014620974218701314,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.21724119879938586,0.0002578037524572044,0.0007051704162258896,0.09801846773139011,0.031164041360810267,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.39446116290843863,0.00044894230631928886,0.0012790048149461076,0.09558696444095845,0.04440166323290319,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.05243522146663262,0.0023562321161410393,0.0003584020330718143,0.096743612634525,0.015882957316998167,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.3769874535760386,0.002514266368400688,0.0005314210992726458,0.0957877890723689,0.01881160624745341,0.001147446930579471,0.0011788745677459994
AWS,aws-instance1,t3.micro,0.3597885866282089,0.00016057165052286965,0.0003783454329307953,0.09631527149031409,0.01736209127269024,0.001147446930579471,0.0011788745677459994
